admin0Name_en,admin0Name_ar,admin0Pcode,admin1Name_en,admin1Name_ar,admin1Pcode,admin2Name_en,admin2Name_ar,admin2Pcode,admin3Name_en,admin3Name_ar,admin3RefName_en,admin3RefName_ar,admin3Pcode
Yemen,?????,YE,Dhamar,????,YE20,Dwran Anis,????? ???,YE2011,Bayt Al Hajri,??? ??????,Bayt Al Hajri,??? ??????,YE201127
Yemen,?????,YE,Dhamar,????,YE20,Dwran Anis,????? ???,YE2011,Bayt Al Omaysi,??? ???????,Bayt Al Omaysi,??? ???????,YE201133
Yemen,?????,YE,Dhamar,????,YE20,Dwran Anis,????? ???,YE2011,Dhulaym,????,Dhulaym,????,YE201139
Yemen,?????,YE,Dhamar,????,YE20,Dwran Anis,????? ???,YE2011,Hadad,????,Hadad,????,YE201144
Yemen,?????,YE,Dhamar,????,YE20,Dwran Anis,????? ???,YE2011,Himyar,????,Himyar - Dwran Anis,???? - ????? ???,YE201130
Yemen,?????,YE,Dhamar,????,YE20,Dwran Anis,????? ???,YE2011,Ihlal,?????,Ihlal,?????,YE201137
Yemen,?????,YE,Dhamar,????,YE20,Dwran Anis,????? ???,YE2011,Jabal As suq,??? ?????,Jabal As suq,??? ?????,YE201142
Yemen,?????,YE,Dhamar,????,YE20,Dwran Anis,????? ???,YE2011,Khums Al Haql,??? ?????,Khums Al Haql,??? ?????,YE201121
Yemen,?????,YE,Dhamar,????,YE20,Dwran Anis,????? ???,YE2011,Khums Al Wasat,??? ?????,Khums Al Wasat,??? ?????,YE201122
Yemen,?????,YE,Dhamar,????,YE20,Dwran Anis,????? ???,YE2011,Khums Bani As Suhaqi,??? ??? ???????,Khums Bani As Suhaqi,??? ??? ???????,YE201128
Yemen,?????,YE,Dhamar,????,YE20,Dwran Anis,????? ???,YE2011,Khums Bani Fadl,??? ??? ???,Khums Bani Fadl,??? ??? ???,YE201145
Yemen,?????,YE,Dhamar,????,YE20,Dwran Anis,????? ???,YE2011,Khums Hazim,??? ????,Khums Hazim,??? ????,YE201126
Yemen,?????,YE,Dhamar,????,YE20,Dwran Anis,????? ???,YE2011,Sharih,????,Sharih,????,YE201143
Yemen,?????,YE,Dhamar,????,YE20,Dwran Anis,????? ???,YE2011,Thumanah,?????,Thumanah,?????,YE201134
Yemen,?????,YE,Dhamar,????,YE20,Dwran Anis,????? ???,YE2011,Yatar,????,Yatar,????,YE201140
Yemen,?????,YE,Dhamar,????,YE20,Jabal Ash sharq,??? ?????,YE2003,Adh Dhuhrah bin Qushib,?????? ?? ????,Adh Dhuhrah bin Qushib,?????? ?? ????,YE200323
Yemen,?????,YE,Dhamar,????,YE20,Jabal Ash sharq,??? ?????,YE2003,Al Adani,??????,Al Adani,??????,YE200321
Yemen,?????,YE,Dhamar,????,YE20,Jabal Ash sharq,??? ?????,YE2003,Al Humaytah,???????,Al Humaytah,???????,YE200333
Yemen,?????,YE,Dhamar,????,YE20,Jabal Ash sharq,??? ?????,YE2003,Al Jumayhah,???????,Al Jumayhah,???????,YE200334
Yemen,?????,YE,Dhamar,????,YE20,Jabal Ash sharq,??? ?????,YE2003,Al Ma'zabah,???????,Al Mazabah,???????,YE200331
Yemen,?????,YE,Dhamar,????,YE20,Jabal Ash sharq,??? ?????,YE2003,Al Qarrah,??????,Al Qarrah - Jabal Ash sharq,?????? - ??? ?????,YE200336
Yemen,?????,YE,Dhamar,????,YE20,Jabal Ash sharq,??? ?????,YE2003,Bani As'ad,??? ????,Bani Asad - Jabal Ash sharq,??? ???? - ??? ?????,YE200337
Yemen,?????,YE,Dhamar,????,YE20,Jabal Ash sharq,??? ?????,YE2003,Bani Huraysh,??? ????,Bani Huraysh,??? ????,YE200335
Yemen,?????,YE,Dhamar,????,YE20,Jabal Ash sharq,??? ?????,YE2003,Bani Rawyah,??? ????,Bani Rawyah,??? ????,YE200328
Yemen,?????,YE,Dhamar,????,YE20,Jabal Ash sharq,??? ?????,YE2003,Dimam,????,Dimam,????,YE200332
Yemen,?????,YE,Dhamar,????,YE20,Jabal Ash sharq,??? ?????,YE2003,Maghrabat Bani Al Yamani,????? ??? ??????,Maghrabat Bani Al Yamani,????? ??? ??????,YE200330
Yemen,?????,YE,Dhamar,????,YE20,Jabal Ash sharq,??? ?????,YE2003,Mawsatat Bani Qushayb,????? ??? ???,Mawsatat Bani Qushayb,????? ??? ???,YE200338
Yemen,?????,YE,Dhamar,????,YE20,Jabal Ash sharq,??? ?????,YE2003,Mawsatat Jabal Ash Sharq,????? ??? ?????,Mawsatat Jabal Ash Sharq,????? ??? ?????,YE200326
Yemen,?????,YE,Dhamar,????,YE20,Jabal Ash sharq,??? ?????,YE2003,Mikhlaf Al Hada,????? ??????,Mikhlaf Al Hada,????? ??????,YE200324
Yemen,?????,YE,Dhamar,????,YE20,Jabal Ash sharq,??? ?????,YE2003,Mikhlaf Qaran,????? ????,Mikhlaf Qaran,????? ????,YE200325
Yemen,?????,YE,Dhamar,????,YE20,Jabal Ash sharq,??? ?????,YE2003,Qarf,???,Qarf,???,YE200329
Yemen,?????,YE,Dhamar,????,YE20,Jabal Ash sharq,??? ?????,YE2003,Qibli Bani Qushayb,???? ??? ????,Qibli Bani Qushayb,???? ??? ????,YE200327
Yemen,?????,YE,Dhamar,????,YE20,Jabal Ash sharq,??? ?????,YE2003,Sharqi Jabal Ash Sharq,???? ??? ?????,Sharqi Jabal Ash Sharq,???? ??? ?????,YE200322
Yemen,?????,YE,Dhamar,????,YE20,Jahran,?????,YE2002,Al Mawsatah,???????,Al Mawsatah - Jahran,??????? - ?????,YE200221
Yemen,?????,YE,Dhamar,????,YE20,Jahran,?????,YE2002,Al Midraj,???????,Al Midraj,???????,YE200223
Yemen,?????,YE,Dhamar,????,YE20,Jahran,?????,YE2002,Elu Jahran,??? ?????,Elu Jahran,??? ?????,YE200224
Yemen,?????,YE,Dhamar,????,YE20,Jahran,?????,YE2002,Safl Jahran,??? ?????,Safl Jahran,??? ?????,YE200222
Yemen,?????,YE,Dhamar,????,YE20,Maghrib Ans,???? ???,YE2004,Akimat Al Fituh,???? ??????,Akimat Al Fituh,???? ??????,YE200425
Yemen,?????,YE,Dhamar,????,YE20,Maghrib Ans,???? ???,YE2004,Al Janin Al Aali,?????? ??????,Al Janin Al Aali,?????? ??????,YE200422
Yemen,?????,YE,Dhamar,????,YE20,Maghrib Ans,???? ???,YE2004,Al Janin As Safil,?????? ??????,Al Janin As Safil,?????? ??????,YE200423
Yemen,?????,YE,Dhamar,????,YE20,Maghrib Ans,???? ???,YE2004,Al Karabah Al Olya,??????? ??????,Al Karabah Al Olya,??????? ??????,YE200438
Yemen,?????,YE,Dhamar,????,YE20,Maghrib Ans,???? ???,YE2004,Ash Shu'aybah,???????,Ash Shuaybah,???????,YE200436
Yemen,?????,YE,Dhamar,????,YE20,Maghrib Ans,???? ???,YE2004,Bait Nassr,??? ???,Bait Nassr,??? ???,YE200434
Yemen,?????,YE,Dhamar,????,YE20,Maghrib Ans,???? ???,YE2004,Bani Duhaym,??? ????,Bani Duhaym,??? ????,YE200437
Yemen,?????,YE,Dhamar,????,YE20,Maghrib Ans,???? ???,YE2004,Bani Jabr,??? ???,Bani Jabr - Maghrib Ans,??? ??? - ???? ???,YE200432
Yemen,?????,YE,Dhamar,????,YE20,Maghrib Ans,???? ???,YE2004,Bani Ofayr,??? ????,Bani Ofayr,??? ????,YE200430
Yemen,?????,YE,Dhamar,????,YE20,Maghrib Ans,???? ???,YE2004,Bani Taybah,??? ????,Bani Taybah,??? ????,YE200433
Yemen,?????,YE,Dhamar,????,YE20,Maghrib Ans,???? ???,YE2004,Bayt Al Hajji,??? ?????,Bayt Al Hajji,??? ?????,YE200426
Yemen,?????,YE,Dhamar,????,YE20,Maghrib Ans,???? ???,YE2004,Bayt Al Jabri,??? ??????,Bayt Al Jabri,??? ??????,YE200428
Yemen,?????,YE,Dhamar,????,YE20,Maghrib Ans,???? ???,YE2004,Hasman,?????,Hasman,?????,YE200424
Yemen,?????,YE,Dhamar,????,YE20,Maghrib Ans,???? ???,YE2004,Ma'barah,?????,Mabarah,?????,YE200429
Yemen,?????,YE,Dhamar,????,YE20,Maghrib Ans,???? ???,YE2004,Mushik,????,Mushik,????,YE200421
Yemen,?????,YE,Dhamar,????,YE20,Maghrib Ans,???? ???,YE2004,Najah,????,Najah,????,YE200431
Yemen,?????,YE,Dhamar,????,YE20,Maghrib Ans,???? ???,YE2004,Qardan,?????,Qardan,?????,YE200439
Yemen,?????,YE,Dhamar,????,YE20,Maghrib Ans,???? ???,YE2004,Shajan,???,Shajan,???,YE200427
Yemen,?????,YE,Dhamar,????,YE20,Maghrib Ans,???? ???,YE2004,Wathan,???,Wathan,???,YE200435
Yemen,?????,YE,Dhamar,????,YE20,Maghrib Ans,???? ???,YE2004,Watih,????,Watih,????,YE200440
Yemen,?????,YE,Dhamar,????,YE20,Mayfa'at Ans,????? ???,YE2009,Al Athla'a,???????,Al Athlaa,???????,YE200922
Yemen,?????,YE,Dhamar,????,YE20,Mayfa'at Ans,????? ???,YE2009,Al Jarshah,??????,Al Jarshah - Mayfaat Ans,?????? - ????? ???,YE200923
Yemen,?????,YE,Dhamar,????,YE20,Mayfa'at Ans,????? ???,YE2009,Ans As Salamah,??? ???????,Ans As Salamah,??? ???????,YE200924
Yemen,?????,YE,Dhamar,????,YE20,Mayfa'at Ans,????? ???,YE2009,Asbil,?????,Asbil,?????,YE200921
Yemen,?????,YE,Dhamar,????,YE20,Mayfa'at Ans,????? ???,YE2009,Sa'lat Zabid,????? ????,Salat Zabid - Mayfaat Ans,????? ???? - ????? ???,YE200925
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Adh Dhira',??????,Adh Dhira - Otmah,?????? - ????,YE200556
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Al Aqd Al Aali,???????????,Al Aqd Al Aali,???????????,YE200544
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Al Aqd As Safil,???????????,Al Aqd As Safil,???????????,YE200545
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Al Gharbi wa Al Fajrah,?????? ???????,Al Gharbi wa Al Fajrah,?????? ???????,YE200573
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Al Gharbi wa At Tafn,?????? ??????,Al Gharbi wa At Tafn,?????? ??????,YE200570
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Al Hadilah,???????,Al Hadilah,???????,YE200535
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Al Hawadith,???????,Al Hawadith,???????,YE200542
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Al Masani',???????,Al Masani - Otmah,??????? - ????,YE200571
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Al Miqranah,????????,Al Miqranah,????????,YE200536
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Al Mitbabah,????????,Al Mitbabah,????????,YE200527
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Al Muqanza'ah,????????,Al Muqanzaah,????????,YE200548
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Al Qabl,?????,Al Qabl,?????,YE200564
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Al Qahsah,??????,Al Qahsah,??????,YE200538
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Al Qu'd,?????,Al Qud,?????,YE200533
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Al Qushab,?????,Al Qushab,?????,YE200572
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Ala Ash Sharqi,??? ??????,Ala Ash Sharqi,??? ??????,YE200522
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Ali Al Gharbi,??? ??????,Ali Al Gharbi,??? ??????,YE200531
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,An Nasifah,???????,An Nasifah - Otmah,??????? - ????,YE200534
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,An Nubatayn,????????,An Nubatayn,????????,YE200537
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Ar Rabi'ah,???????,Ar Rabiah,???????,YE200528
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,As Safa'a,??????,As Safaa,??????,YE200530
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,As Safl,?????,As Safl,?????,YE200523
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,As Salaf,?????,As Salaf - Otmah,????? - ????,YE200547
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Ash sharafi,??????,Ash sharafi,??????,YE200574
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Ash Sharm Al Aali,????? ??????,Ash Sharm Al Aali,????? ??????,YE200561
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Ash Sharm As Safil,????? ??????,Ash Sharm As Safil,????? ??????,YE200559
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Ash Shu'ub,??????,Ash Shuub,??????,YE200532
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Ash Shuqr wa Dhulman,????? ??????,Ash Shuqr wa Dhulman,????? ??????,YE200543
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,At Tam,?????,At Tam,?????,YE200540
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Ath Thulth,?????,Ath Thulth - Otmah,????? - ????,YE200553
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Bani Abdulsamad,??? ????????,Bani Abdulsamad,??? ????????,YE200566
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Bani Al Arass,??? ??????,Bani Al Arass,??? ??????,YE200557
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Bani Al Bahri,??? ??????,Bani Al Bahri,??? ??????,YE200554
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Bani Asad,??? ???,Bani Asad,??? ???,YE200568
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Bani Aywah,??? ????,Bani Aywah,??? ????,YE200569
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Bani Az Zikri,??? ??????,Bani Az Zikri,??? ??????,YE200550
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Bani Bu'ayth,??? ????,Bani Buayth,??? ????,YE200565
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Bani Gharib,??? ????,Bani Gharib,??? ????,YE200577
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Bani Ghusayn,??? ????,Bani Ghusayn,??? ????,YE200525
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Bani Husayn,??? ????,Bani Husayn,??? ????,YE200558
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Bani Murtad,??? ????,Bani Murtad,??? ????,YE200529
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Bani Rafi',??? ????,Bani Rafi,??? ????,YE200560
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Bani Suwayd,??? ????,Bani Suwayd - Otmah,??? ???? - ????,YE200521
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Barwah,????,Barwah,????,YE200567
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Dawrah,????,Dawrah,????,YE200576
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Hajarah,?????,Hajarah,?????,YE200524
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Halmah wa Bani Ayub,???????? ????,Halmah wa Bani Ayub,???????? ????,YE200563
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Himyar Abzaz,???? ?????,Himyar Abzaz,???? ?????,YE200549
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Huwayz,????,Huwayz,????,YE200541
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Jawfah,????,Jawfah,????,YE200555
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Kabirah,?????,Kabirah,?????,YE200575
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Lakamat Bani Al Jayshi,???? ??? ??????,Lakamat Bani Al Jayshi,???? ??? ??????,YE200551
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Omar,???,Omar,???,YE200539
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Rabi'at Bani Bahr,????? ??? ???,Rabiat Bani Bahr,????? ??? ???,YE200562
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Rassab,???,Rassab,???,YE200526
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Tahijir,?????,Tahijir,?????,YE200546
Yemen,?????,YE,Dhamar,????,YE20,Otmah,????,YE2005,Yafa'ah,?????,Yafaah,?????,YE200552
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Ad Dayadir,????????,Ad Dayadir,????????,YE200640
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Adh Dhahir,??????,Adh Dhahir - Wusab Al Aali,?????? - ???? ??????,YE200668
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Al Aj'ud,???????,Al Ajud - Wusab Al Aali,??????? - ???? ??????,YE200679
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Al Anin,??????,Al Anin,??????,YE200649
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Al Asluh,???????,Al Asluh,???????,YE200623
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Al Atab,?????,Al Atab,?????,YE200624
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Al Athluth,???????,Al Athluth,???????,YE200676
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Al Awl,?????,Al Awl,?????,YE200690
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Al Bayadi',???????,Al Bayadi,???????,YE200670
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Al Gharbi Al Aali,?????? ??????,Al Gharbi Al Aali,?????? ??????,YE200660
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Al Gharbi As Safil,?????? ??????,Al Gharbi As Safil,?????? ??????,YE200661
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Al Hijrah,??????,Al Hijrah - Wusab Al Aali,?????? - ???? ??????,YE200625
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Al Hitari,???????,Al Hitari,???????,YE200644
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Al Ijbar,???????,Al Ijbar,???????,YE200686
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Al Jadlah,??????,Al Jadlah,??????,YE200647
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Al Jarani,???????,Al Jarani,???????,YE200628
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Al Kalbayn Al Janubi,??????? ???????,Al Kalbayn Al Janubi,??????? ???????,YE200671
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Al Kalbin,????????,Al Kalbin,????????,YE200630
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Al Mahjar,??????,Al Mahjar,??????,YE200674
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Al Manarah,???????,Al Manarah,???????,YE200653
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Al Mawsatah,???????,Al Mawsatah - Wusab Al Aali,??????? - ???? ??????,YE200646
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Al Murab'ah,???????,Al Murabah,???????,YE200638
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Al Qudmah,??????,Al Qudmah,??????,YE200631
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Al Quwati,???????,Al Quwati,???????,YE200643
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Ar Rawdah,??????,Ar Rawdah - Wusab Al Aali,?????? - ???? ??????,YE200622
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Araf,????,Araf,????,YE200654
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Arf As Saminah,??? ???????,Arf As Saminah,??? ???????,YE200672
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,As Salul,??????,As Salul,??????,YE200639
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,As Sanah,?????,As Sanah,?????,YE200684
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,As Sayf,?????,As Sayf - Wusab Al Aali,????? - ???? ??????,YE200664
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Ash Sharaqi,???????,Ash Sharaqi,???????,YE200626
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Ash Sharqi,??????,Ash Sharqi - Wusab Al Aali,?????? - ???? ??????,YE200642
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Ash Shawka'a,???????,Ash Shawkaa,???????,YE200677
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Ash Shuraka'a,???????,Ash Shurakaa,???????,YE200637
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Bahwan,?????,Bahwan,?????,YE200632
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Bani Al Haddad,??? ??????,Bani Al Haddad - Wusab Al Aali,??? ?????? - ???? ??????,YE200621
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Bani Al Hubayshi,??? ???????,Bani Al Hubayshi,??? ???????,YE200662
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Bani Al Musanif,??? ??????,Bani Al Musanif,??? ??????,YE200678
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Bani Al Wa'ali,??? ???????,Bani Al Waali,??? ???????,YE200692
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Bani An Namar,??? ??????,Bani An Namar,??? ??????,YE200673
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Bani Hafs,??? ???,Bani Hafs,??? ???,YE200682
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Bani Kindah,??? ????,Bani Kindah,??? ????,YE200657
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Bani Kindash,??? ?????,Bani Kindash,??? ?????,YE200645
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Bani Rabi'ah,??? ?????,Bani Rabiah - Wusab Al Aali,??? ????? - ???? ??????,YE200680
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Bani Shunayf,??? ????,Bani Shunayf - Wusab Al Aali,??? ???? - ???? ??????,YE200675
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Bilad As Sadah,???? ?????,Bilad As Sadah,???? ?????,YE200652
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Dhafran,?????,Dhafran,?????,YE200665
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Dhi Hamd,?? ???,Dhi Hamd,?? ???,YE200650
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Dhuhr,???,Dhuhr,???,YE200648
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Dulaf,????,Dulaf,????,YE200629
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Gharbi Kabud,???? ????,Gharbi Kabud,???? ????,YE200688
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Ghaythan,?????,Ghaythan,?????,YE200667
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Habr,???,Habr,???,YE200663
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Halabah wa Mi'shar,???? ????????,Halabah wa Mishar,???? ????????,YE200633
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Himyar,????,Himyar - Wusab Al Aali,???? - ???? ??????,YE200681
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Ijbar Awali,????? ?????,Ijbar Awali,????? ?????,YE200636
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Ijbar Sawafil,????? ?????,Ijbar Sawafil,????? ?????,YE200655
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Jabal Khyur,??? ????,Jabal Khyur,??? ????,YE200693
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Jabal Matahan,??? ????,Jabal Matahan,??? ????,YE200666
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Kalah wa Al Ahyam,???? ????????,Kalah wa Al Ahyam,???? ????????,YE200635
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Khadman,?????,Khadman,?????,YE200658
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Maghram Al Wasat,???? ?????,Maghram Al Wasat,???? ?????,YE200659
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Mahzar,????,Mahzar,????,YE200641
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Nu'man,?????,Numan - Wusab Al Aali,????? - ???? ??????,YE200627
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Qa'idah,?????,Qaidah,?????,YE200634
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Qasht Ruma',??? ????,Qasht Ruma,??? ????,YE200651
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Sabin wa Ar Ruq'i,??? ???????,Sabin wa Ar Ruqi,??? ???????,YE200689
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Shajb,???,Shajb,???,YE200691
Yemen,?????,YE,Dhamar,????,YE20,Wusab Al Aali,???? ??????,YE2006,Sharqi Ja'r,???? ???,Sharqi Jar,???? ???,YE200683
